step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,errorBalanceOrig,errorBalanceDest,hora_del_dia,dia_de_la_semana,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,dest_type_M
231,20670.03,10452.07,0.0,0.0,0.0,0,10217.96,20670.03,15,2,0,0,1,0,1
231,10172.04,19875.0,9702.96,0.0,0.0,0,0.0,10172.04,15,2,0,0,1,0,1
231,15676.33,15907053.39,15922729.72,261296.86,245620.53,0,31352.66000000015,31352.660000000003,15,2,0,0,0,0,0
231,64815.42,9794909.23,9859724.65,3216243.96,3151428.54,0,129630.83999999985,129630.83999999985,15,2,0,0,0,0,0
231,9510.98,51526.0,42015.02,0.0,0.0,0,0.0,9510.98,15,2,0,0,1,0,1
231,21902.67,232359.75,210457.09,0.0,0.0,0,0.010000000009313226,21902.67,15,2,0,0,1,0,1
231,7092.4,9123.32,2030.92,0.0,0.0,0,0.0,7092.4,15,2,0,0,1,0,1
231,357717.07,29721.0,0.0,0.0,357717.07,0,327996.07,0.0,15,2,1,0,0,0,0
231,138556.39,14884.0,0.0,265817.75,404374.14,0,123672.39000000001,0.0,15,2,1,0,0,0,0
231,10751.63,206683.59,195931.96,0.0,0.0,0,0.0,10751.63,15,2,0,0,1,0,1
231,69253.76,228164.0,297417.76,15382.16,0.0,0,138507.52000000002,84635.92,15,2,0,0,0,0,0
231,210020.38,0.0,0.0,896728.57,1106748.95,0,210020.38,0.0,15,2,1,0,0,0,0
231,19205.31,0.0,0.0,0.0,0.0,0,19205.31,19205.31,15,2,0,0,1,0,1
231,2425.69,0.0,0.0,0.0,0.0,0,2425.69,2425.69,15,2,0,0,1,0,1
231,304187.92,4008.0,0.0,195463.3,499651.22,0,300179.92,0.0,15,2,1,0,0,0,0
231,28106.04,50141.0,22034.96,197732.2,225838.23,0,0.0,0.010000000009313226,15,2,1,0,0,0,0
231,7686.29,197.0,0.0,4021639.28,4029325.57,0,7489.29,0.0,15,2,1,0,0,0,0
231,201689.87,0.0,0.0,413599.56,615289.43,0,201689.87,-1.1641532182693481e-10,15,2,1,0,0,0,0
231,423163.01,29938.0,0.0,0.0,423163.01,0,393225.01,0.0,15,2,0,0,0,1,0
231,28707.22,56690.89,27983.66,0.0,0.0,0,-0.00999999999476131,28707.22,15,2,0,0,1,0,1
231,1588366.1,0.0,0.0,1990395.98,3578762.08,0,1588366.1,0.0,15,2,0,0,0,1,0
231,294977.13,0.0,0.0,2553030.85,2848007.98,0,294977.13,0.0,15,2,1,0,0,0,0
231,10685.37,0.0,0.0,0.0,0.0,0,10685.37,10685.37,15,2,0,0,1,0,1
231,4226.7,254.0,0.0,0.0,0.0,0,3972.7,4226.7,15,2,0,0,1,0,1
231,196426.69,47.0,196473.69,159416.09,0.0,0,392853.38,355842.78,15,2,0,0,0,0,0
231,4624.87,0.0,0.0,0.0,0.0,0,4624.87,4624.87,15,2,0,0,1,0,1
231,127734.41,0.0,0.0,646858.08,774592.5,0,127734.41,-0.010000000009313226,15,2,1,0,0,0,0
231,10928.81,11437.0,508.19,3388835.34,3948803.01,0,0.0,-549038.8599999999,15,2,1,0,0,0,0
231,9065.75,649162.85,640097.1,0.0,0.0,0,0.0,9065.75,15,2,0,0,1,0,1
231,83773.59,2732828.94,2816602.52,5937566.97,5853793.38,0,167547.16999999993,167547.1799999997,15,2,0,0,0,0,0
231,38368.88,0.0,0.0,0.0,0.0,0,38368.88,38368.88,15,2,0,0,1,0,1
232,293750.71,2039.0,0.0,201660.85,495411.56,0,291711.71,5.820766091346741e-11,16,2,1,0,0,0,0
232,291053.99,6641.0,0.0,2309.23,293363.22,0,284412.99,0.0,16,2,1,0,0,0,0
232,63860.53,0.0,63860.53,444965.13,381104.59,0,127721.06,127721.07,16,2,0,0,0,0,0
232,71881.5,5311.0,0.0,745825.58,986258.77,0,66570.5,-168551.69000000006,16,2,1,0,0,0,0
232,7860.36,304.0,0.0,743170.44,751030.8,0,7556.36,-1.1641532182693481e-10,16,2,1,0,0,0,0
232,253157.59,25948.0,279105.59,1833848.95,1580691.35,0,506315.18000000005,506315.18999999994,16,2,0,0,0,0,0
232,20457.16,587.0,0.0,0.0,0.0,0,19870.16,20457.16,16,2,0,0,1,0,1
232,286127.88,0.0,0.0,527133.79,813261.68,0,286127.88,-0.010000000009313226,16,2,1,0,0,0,0
232,103901.32,67.0,103968.32,672028.68,568127.36,0,207802.64,207802.64,16,2,0,0,0,0,0
232,57664.36,11664093.15,11721757.52,800864.88,443287.83,0,115328.72999999858,415241.41,16,2,0,0,0,0,0
232,558000.91,0.0,0.0,2833412.07,3391412.97,0,558000.91,0.009999999776482582,16,2,0,0,0,1,0
232,428044.17,0.0,0.0,777375.32,1205419.49,0,428044.17,0.0,16,2,0,0,0,1,0
232,17752.61,51242.0,33489.39,0.0,0.0,0,0.0,17752.61,16,2,0,0,1,0,1
232,103669.12,10822297.66,10925966.79,3507114.15,3403445.03,0,207338.24999999814,207338.24000000022,16,2,0,0,0,0,0
232,142841.95,0.0,0.0,5289541.1,5432383.04,0,142841.95,0.009999999776482582,16,2,1,0,0,0,0
232,282881.49,25001.0,0.0,0.0,282881.49,0,257880.49,0.0,16,2,1,0,0,0,0
232,450245.24,36157.0,0.0,0.0,450245.24,0,414088.24,0.0,16,2,1,0,0,0,0
232,15113.84,26442.06,11328.22,0.0,0.0,0,-3.637978807091713e-12,15113.84,16,2,0,0,1,0,1
232,20697.22,0.0,0.0,0.0,0.0,0,20697.22,20697.22,16,2,0,0,1,0,1
232,437856.87,606753.0,168896.13,2012278.27,2739259.57,0,0.0,-289124.4299999997,16,2,1,0,0,0,0
232,1010098.78,0.0,0.0,1213542.33,2223641.12,0,1010098.78,-0.009999999776482582,16,2,0,0,0,1,0
232,299813.49,18115.0,317928.49,0.0,0.0,0,599626.98,299813.49,16,2,0,0,0,0,0
232,16137.86,103132.0,86994.14,0.0,0.0,0,0.0,16137.86,16,2,0,0,1,0,1
232,1539.38,252.0,1791.38,1560248.44,1558709.06,0,3078.76,3078.7599999997765,16,2,0,0,0,0,0
232,26530.78,0.0,0.0,0.0,0.0,0,26530.78,26530.78,16,2,0,0,1,0,1
232,149623.96,4482710.48,4632334.44,3839353.94,3689729.98,0,299247.9199999999,299247.9199999999,16,2,0,0,0,0,0
232,984.73,0.0,0.0,857458.47,858443.2,0,984.73,0.0,16,2,1,0,0,0,0
232,456324.67,61563.0,517887.67,1539292.95,1082968.28,0,912649.34,912649.3399999999,16,2,0,0,0,0,0
232,13039.56,381.0,0.0,0.0,0.0,0,12658.56,13039.56,16,2,0,0,1,0,1
232,51364.18,0.0,0.0,74354.49,125718.68,0,51364.18,-0.009999999980209395,16,2,1,0,0,0,0
232,81816.38,3397518.61,3479335.0,316751.87,234935.48,0,163632.77000000002,163632.77,16,2,0,0,0,0,0
232,1007758.27,50344.0,0.0,1240864.01,2248622.28,0,957414.27,4.656612873077393e-10,16,2,0,0,0,1,0
232,199805.04,6381375.63,6581180.66,324347.85,124542.81,0,399610.0700000003,399610.08,16,2,0,0,0,0,0
232,343733.06,0.0,0.0,626075.61,969808.67,0,343733.06,-1.1641532182693481e-10,16,2,1,0,0,0,0
232,343238.92,30927.0,0.0,353321.51,696560.43,0,312311.92,-1.1641532182693481e-10,16,2,1,0,0,0,0
232,2137.68,452524.0,450386.32,0.0,0.0,0,0.0,2137.68,16,2,0,0,1,0,1
232,91064.98,0.0,0.0,236801.13,327866.11,0,91064.98,0.0,16,2,1,0,0,0,0
232,46092.6,4921089.08,4967181.68,130932.62,84840.03,0,92185.19999999925,92185.19,16,2,0,0,0,0,0
232,211561.28,3546241.48,3757802.76,1217716.13,1006154.85,0,423122.5599999996,423122.55999999994,16,2,0,0,0,0,0
232,112959.33,123362.0,10402.67,136157.9,249117.24,0,0.0,-0.010000000009313226,16,2,1,0,0,0,0
232,36425.55,0.0,0.0,506824.94,543250.49,0,36425.55,0.0,16,2,1,0,0,0,0
232,21843.62,0.0,0.0,0.0,0.0,0,21843.62,21843.62,16,2,0,0,1,0,1
232,47174.31,0.0,0.0,1926261.43,1973435.74,0,47174.31,0.0,16,2,1,0,0,0,0
232,11572.79,20196.0,8623.21,0.0,0.0,0,0.0,11572.79,16,2,0,0,1,0,1
232,149069.01,10135.0,0.0,164235.6,313304.62,0,138934.01,-0.010000000009313226,16,2,1,0,0,0,0
232,41900.79,923932.32,965833.12,2313399.4,2271498.61,0,83801.59000000008,83801.58000000007,16,2,0,0,0,0,0
232,17949.61,0.0,0.0,0.0,0.0,0,17949.61,17949.61,16,2,0,0,1,0,1
232,15158.75,0.0,0.0,1213271.98,1228430.73,0,15158.75,0.0,16,2,0,0,0,1,0
232,21212.16,206845.51,185633.35,0.0,0.0,0,0.0,21212.16,16,2,0,0,1,0,1
232,205365.08,108477.98,0.0,4789166.79,4994531.87,0,96887.09999999999,0.0,16,2,1,0,0,0,0
232,175501.41,440103.28,615604.69,4276773.51,4101272.09,0,351002.81999999995,351002.8300000001,16,2,0,0,0,0,0
232,50922.26,12874.0,0.0,244070.28,294992.54,0,38048.26,0.0,16,2,1,0,0,0,0
232,11081.05,16016.0,4934.95,0.0,0.0,0,0.0,11081.05,16,2,0,0,1,0,1
232,10410.99,10919.0,508.01,0.0,0.0,0,0.0,10410.99,16,2,0,0,1,0,1
232,539404.31,30193.0,0.0,849166.61,1388570.92,0,509211.31000000006,0.0,16,2,0,0,0,1,0
232,14206.76,96155.39,81948.63,0.0,0.0,0,0.0,14206.76,16,2,0,0,1,0,1
232,51668.89,0.0,0.0,1615079.94,1666748.83,0,51668.89,-2.3283064365386963e-10,16,2,1,0,0,0,0
232,95518.2,11509.0,0.0,552879.78,648397.98,0,84009.2,0.0,16,2,1,0,0,0,0
232,47465.53,1077761.52,1125227.06,417573.01,370107.48,0,94931.07000000007,94931.06000000006,16,2,0,0,0,0,0
232,196624.6,12071.0,0.0,0.0,196624.6,0,184553.6,0.0,16,2,1,0,0,0,0
232,8944.38,0.0,0.0,0.0,0.0,0,8944.38,8944.38,16,2,0,0,1,0,1
232,60477.36,0.0,0.0,395258.57,690397.23,0,60477.36,-234661.3,16,2,1,0,0,0,0
232,10556.64,530.0,0.0,0.0,0.0,0,10026.64,10556.64,16,2,0,0,1,0,1
232,12087.65,18861.0,6773.35,0.0,0.0,0,0.0,12087.65,16,2,0,0,1,0,1
232,238851.09,110.0,0.0,11968.3,250819.39,0,238741.09,-2.9103830456733704e-11,16,2,1,0,0,0,0
232,1313.44,0.0,0.0,0.0,0.0,0,1313.44,1313.44,16,2,0,0,1,0,1
232,227975.35,31210.0,0.0,3470787.52,3698762.88,0,196765.35,-0.009999999776482582,16,2,0,0,0,1,0
232,254930.97,0.0,0.0,2363339.59,2618270.56,0,254930.97,0.0,16,2,1,0,0,0,0
232,461815.26,79814.0,0.0,4193455.68,4655270.94,0,382001.26,0.0,16,2,0,0,0,1,0
232,270482.18,4419003.84,4689486.02,591046.51,320564.33,0,540964.3599999994,540964.3599999999,16,2,0,0,0,0,0
232,805441.09,111516.0,0.0,10510263.21,11315704.31,0,693925.09,-0.009999999776482582,16,2,1,0,0,0,0
232,18410.84,29869.0,11458.16,834396.03,852806.87,0,0.0,0.0,16,2,1,0,0,0,0
232,244402.77,402109.88,646512.65,434193.06,189790.29,0,488805.54000000004,488805.5399999999,16,2,0,0,0,0,0
232,87672.91,1182548.22,1270221.14,154507.98,105871.14,0,175345.82999999984,136309.75,16,2,0,0,0,0,0
232,2514.22,0.0,0.0,0.0,0.0,0,2514.22,2514.22,16,2,0,0,1,0,1
232,32499.95,128.0,0.0,0.0,0.0,0,32371.95,32499.95,16,2,0,0,1,0,1
232,22203.52,29254.72,7051.21,0.0,0.0,0,0.00999999999839929,22203.52,16,2,0,0,1,0,1
232,167037.5,8496976.71,8664014.2,525029.18,357991.68,0,334074.98999999836,334075.00000000006,16,2,0,0,0,0,0
232,10077.66,100030.0,89952.34,0.0,0.0,0,0.0,10077.66,16,2,0,0,1,0,1
232,2991.07,0.0,0.0,0.0,0.0,0,2991.07,2991.07,16,2,0,0,1,0,1
232,491349.72,71777.0,563126.72,150393.28,0.0,0,982699.44,641743.0,16,2,0,0,0,0,0
232,124506.14,3453.0,0.0,299794.01,424300.15,0,121053.14,0.0,16,2,0,0,0,1,0
232,20155.11,0.0,0.0,0.0,0.0,0,20155.11,20155.11,16,2,0,0,1,0,1
232,2986.6,0.0,0.0,0.0,0.0,0,2986.6,2986.6,16,2,0,0,1,0,1
232,5978.5,184629.29,178650.79,0.0,0.0,0,0.0,5978.5,16,2,0,0,1,0,1
232,62195.71,0.0,0.0,3360332.72,3422528.43,0,62195.71,0.0,16,2,1,0,0,0,0
232,9979.22,39780.25,29801.03,0.0,0.0,0,0.0,9979.22,16,2,0,0,1,0,1
232,21448.93,11008.0,32456.93,0.0,0.0,0,42897.86,21448.93,16,2,0,0,0,0,0
232,229094.58,0.0,0.0,661870.0,890964.58,0,229094.58,0.0,16,2,1,0,0,0,0
232,1957212.67,0.0,0.0,2202955.55,4160168.22,0,1957212.67,-4.656612873077393e-10,16,2,0,0,0,1,0
232,143597.32,24702.0,0.0,850119.28,993716.6,0,118895.32,1.1641532182693481e-10,16,2,0,0,0,1,0
232,334882.34,203.0,335085.34,2072874.72,1737992.38,0,669764.68,669764.6800000002,16,2,0,0,0,0,0
232,16932.67,11293.0,0.0,0.0,0.0,0,5639.669999999998,16932.67,16,2,0,0,1,0,1
232,19337.1,98811.23,79474.13,0.0,0.0,0,1.4551915228366852e-11,19337.1,16,2,0,0,1,0,1
232,247019.39,0.0,0.0,295094.55,542113.93,0,247019.39,0.009999999892897904,16,2,1,0,0,0,0
232,107154.42,0.0,0.0,1004336.1,1111490.52,0,107154.42,0.0,16,2,1,0,0,0,0
232,19739.48,0.0,0.0,0.0,0.0,0,19739.48,19739.48,16,2,0,0,1,0,1
232,26453.58,0.0,0.0,0.0,0.0,0,26453.58,26453.58,16,2,0,0,1,0,1
232,14262.62,142600.03,128337.41,0.0,0.0,0,0.0,14262.62,16,2,0,0,1,0,1
232,1075223.65,131883.24,0.0,1259899.19,2335122.84,0,943340.4099999999,0.0,16,2,0,0,0,1,0
232,13407.15,22825.03,9417.88,0.0,0.0,0,0.0,13407.15,16,2,0,0,1,0,1
232,141573.02,168384.0,309957.02,0.0,0.0,0,283146.04000000004,141573.02,16,2,0,0,0,0,0
232,52439.77,4219895.43,4272335.2,1037344.84,984905.08,0,104879.54000000004,104879.52999999991,16,2,0,0,0,0,0
232,29985.76,0.0,0.0,0.0,0.0,0,29985.76,29985.76,16,2,0,0,1,0,1
232,78893.87,256593.0,335486.87,1958681.82,1879787.95,0,157787.74,157787.74,16,2,0,0,0,0,0
232,176534.48,0.0,0.0,186267.4,362801.88,0,176534.48,0.0,16,2,1,0,0,0,0
232,2985.22,2228.0,0.0,0.0,0.0,0,757.2199999999998,2985.22,16,2,0,0,1,0,1
232,342201.26,3228822.65,3571023.9,991819.96,649618.7,0,684402.5100000002,684402.52,16,2,0,0,0,0,0
232,11433.77,0.0,0.0,0.0,0.0,0,11433.77,11433.77,16,2,0,0,1,0,1
232,228805.09,11385.0,0.0,211077.69,439882.78,0,217420.09,0.0,16,2,1,0,0,0,0
232,641958.29,0.0,0.0,1575332.79,2217291.08,0,641958.29,0.0,16,2,0,0,0,1,0
232,115168.27,621.0,0.0,2657518.52,2772686.79,0,114547.27,0.0,16,2,1,0,0,0,0
232,94177.88,12729414.81,12823592.69,128465.6,34287.72,0,188355.75999999978,188355.76,16,2,0,0,0,0,0
232,43143.68,231311.4,188167.73,2391822.72,2434966.39,0,0.010000000009313226,0.01000000024214387,16,2,1,0,0,0,0
232,13668.22,0.0,0.0,0.0,0.0,0,13668.22,13668.22,16,2,0,0,1,0,1
232,35830.45,0.0,0.0,3130796.29,3166626.74,0,35830.45,0.0,16,2,1,0,0,0,0
232,3558.1,303799.81,300241.72,0.0,0.0,0,0.009999999951105565,3558.1,16,2,0,0,1,0,1
232,185405.99,0.0,0.0,448180.85,633586.84,0,185405.99,0.0,16,2,1,0,0,0,0
232,11806.64,0.0,0.0,0.0,0.0,0,11806.64,11806.64,16,2,0,0,1,0,1
232,295099.74,52663.0,347762.74,1452086.41,1156986.67,0,590199.48,590199.48,16,2,0,0,0,0,0
232,2585.03,50097.0,47511.97,0.0,0.0,0,0.0,2585.03,16,2,0,0,1,0,1
232,12124.7,31147.0,19022.3,0.0,0.0,0,0.0,12124.7,16,2,0,0,1,0,1
232,67971.65,0.0,0.0,129436.48,197408.13,0,67971.65,0.0,16,2,1,0,0,0,0
232,177330.43,4256.0,181586.43,368621.17,191290.74,0,354660.86,354660.86,16,2,0,0,0,0,0
232,13694.9,341734.05,328039.15,0.0,0.0,0,5.820766091346741e-11,13694.9,16,2,0,0,1,0,1
232,7719.1,0.0,0.0,0.0,0.0,0,7719.1,7719.1,16,2,0,0,1,0,1
232,31521.9,0.0,0.0,0.0,0.0,0,31521.9,31521.9,16,2,0,0,1,0,1
232,22266.13,618.0,0.0,0.0,0.0,0,21648.13,22266.13,16,2,0,0,1,0,1
232,26979.19,17.0,0.0,0.0,0.0,0,26962.19,26979.19,16,2,0,0,1,0,1
232,16301.41,0.0,0.0,0.0,0.0,0,16301.41,16301.41,16,2,0,0,1,0,1
232,127891.53,0.0,0.0,174516.65,302408.18,0,127891.53,0.0,16,2,1,0,0,0,0
232,347573.61,20975.0,368548.61,206074.39,0.0,0,695147.22,553648.0,16,2,0,0,0,0,0
232,134786.62,9711488.77,9846275.4,168631.65,33845.03,0,269573.25,269573.24,16,2,0,0,0,0,0
232,1296.69,0.0,0.0,0.0,0.0,0,1296.69,1296.69,16,2,0,0,1,0,1
232,40310.23,170666.3,130356.07,0.0,0.0,0,2.9103830456733704e-11,40310.23,16,2,0,0,1,0,1
232,45897.41,42535.0,0.0,1939212.7,1985110.1,0,3362.4100000000035,0.009999999776482582,16,2,1,0,0,0,0
232,226611.33,0.0,0.0,367430.0,0.0,0,226611.33,594041.33,16,2,1,0,0,0,0
232,8995.93,10636.0,1640.07,0.0,0.0,0,0.0,8995.93,16,2,0,0,1,0,1
232,5957.01,10367.65,4410.64,0.0,0.0,0,1.8189894035458565e-12,5957.01,16,2,0,0,1,0,1
232,90307.3,1378.0,0.0,0.0,90307.3,0,88929.3,0.0,16,2,1,0,0,0,0
232,93155.44,231.0,0.0,2077444.51,2170599.95,0,92924.44,0.0,16,2,1,0,0,0,0
232,3724.04,50259.0,46534.96,0.0,0.0,0,0.0,3724.04,16,2,0,0,1,0,1
232,161233.95,1778952.84,1940186.79,381966.65,220732.7,0,322467.90000000014,322467.9000000001,16,2,0,0,0,0,0
232,77257.47,38942.0,0.0,0.0,77257.47,0,38315.47,0.0,16,2,1,0,0,0,0
232,937951.2,0.0,0.0,1146409.16,2084360.36,0,937951.2,-2.3283064365386963e-10,16,2,0,0,0,1,0
232,507747.71,510958.0,3210.29,1590729.28,2098476.99,0,0.0,0.0,16,2,1,0,0,0,0
232,3850.64,10759.0,6908.36,0.0,0.0,0,0.0,3850.64,16,2,0,0,1,0,1
232,246688.14,39035.73,0.0,2832673.11,3079361.25,0,207652.41,0.0,16,2,1,0,0,0,0
232,3915.85,99823.0,95907.15,0.0,0.0,0,0.0,3915.85,16,2,0,0,1,0,1
232,1634.18,453.0,0.0,0.0,0.0,0,1181.18,1634.18,16,2,0,0,1,0,1
232,248620.59,173520.0,422140.59,0.0,0.0,0,497241.18000000005,248620.59,16,2,0,0,0,0,0
232,96772.13,14345.0,111117.13,0.0,0.0,0,193544.26,96772.13,16,2,0,0,0,0,0
232,39881.46,34027.15,0.0,0.0,0.0,0,5854.309999999998,39881.46,16,2,0,0,1,0,1
232,331077.24,72356.0,403433.24,537892.29,206815.05,0,662154.48,662154.48,16,2,0,0,0,0,0
232,572760.5,0.0,0.0,7165235.58,7737996.07,0,572760.5,0.009999999776482582,16,2,0,0,0,1,0
232,84766.08,86006.0,1239.92,57416.32,142182.4,0,0.0,0.0,16,2,1,0,0,0,0
232,1610.32,0.0,0.0,0.0,0.0,0,1610.32,1610.32,16,2,0,0,1,0,1
232,130770.97,0.0,0.0,1769943.22,1900714.2,0,130770.97,-0.010000000009313226,16,2,1,0,0,0,0
232,6817.82,44615.0,37797.18,0.0,0.0,0,0.0,6817.82,16,2,0,0,1,0,1
232,31129.49,0.0,0.0,0.0,0.0,0,31129.49,31129.49,16,2,0,0,1,0,1
232,34225.77,19024.53,0.0,0.0,0.0,0,15201.239999999998,34225.77,16,2,0,0,1,0,1
232,217836.58,605.0,0.0,358013.2,575849.78,0,217231.58,0.0,16,2,1,0,0,0,0
232,9208.77,357570.03,366778.8,20886.08,11677.31,0,18417.53999999998,18417.54,16,2,0,0,0,0,0
232,37826.2,7946.0,0.0,76842.87,114669.07,0,29880.199999999997,-1.4551915228366852e-11,16,2,1,0,0,0,0
232,1207728.05,366.0,0.0,0.0,1207728.05,0,1207362.05,0.0,16,2,0,0,0,1,0
232,323739.46,0.0,0.0,1576941.13,1900680.59,0,323739.46,-2.3283064365386963e-10,16,2,1,0,0,0,0
232,10070.95,17123.56,7052.62,0.0,0.0,0,0.00999999999839929,10070.95,16,2,0,0,1,0,1
232,162177.44,704.0,0.0,201419.78,175715.25,0,161473.44,187881.96999999997,16,2,1,0,0,0,0
232,213801.87,347635.0,561436.87,3045328.18,2831526.32,0,427603.74,427603.73000000045,16,2,0,0,0,0,0
232,452821.28,61208.0,0.0,0.0,452821.28,0,391613.28,0.0,16,2,1,0,0,0,0
232,20593.92,100143.0,79549.08,0.0,0.0,0,0.0,20593.92,16,2,0,0,1,0,1
232,15880.42,452197.44,436317.02,0.0,0.0,0,0.0,15880.42,16,2,0,0,1,0,1
232,459330.87,434.0,0.0,57964.55,517295.42,0,458896.87,0.0,16,2,1,0,0,0,0
232,97918.9,180354.17,82435.27,103800.64,188308.73,0,-2.9103830456733704e-11,13410.809999999969,16,2,1,0,0,0,0
232,11604.69,19873.0,8268.31,0.0,0.0,0,0.0,11604.69,16,2,0,0,1,0,1
232,123215.53,0.0,0.0,2803496.03,2926711.55,0,123215.53,0.009999999776482582,16,2,1,0,0,0,0
232,4224.24,0.0,0.0,0.0,0.0,0,4224.24,4224.24,16,2,0,0,1,0,1
232,117823.57,242814.0,124990.43,0.0,117823.57,0,0.0,0.0,16,2,1,0,0,0,0
232,18629.12,39912.0,21282.88,0.0,0.0,0,0.0,18629.12,16,2,0,0,1,0,1
232,82358.61,5037444.85,5119803.46,1262260.86,1179902.25,0,164717.22000000067,164717.2200000002,16,2,0,0,0,0,0
232,11961.59,0.0,0.0,0.0,0.0,0,11961.59,11961.59,16,2,0,0,1,0,1
232,27406.86,13883.0,0.0,0.0,0.0,0,13523.86,27406.86,16,2,0,0,1,0,1
232,608.7,93127.0,92518.3,0.0,0.0,0,0.0,608.7,16,2,0,0,1,0,1
232,15472.94,0.0,0.0,0.0,0.0,0,15472.94,15472.94,16,2,0,0,1,0,1
232,63810.28,0.0,0.0,1152045.87,1215856.14,0,63810.28,0.01000000024214387,16,2,1,0,0,0,0
232,584829.96,136206.11,0.0,1318213.82,1903043.78,0,448623.85,0.0,16,2,0,0,0,1,0
232,187228.07,40890.65,0.0,225317.68,412545.75,0,146337.42,0.0,16,2,1,0,0,0,0
232,19479.35,1472.0,0.0,0.0,0.0,0,18007.35,19479.35,16,2,0,0,1,0,1
232,42811.39,0.0,0.0,87045.25,129856.64,0,42811.39,0.0,16,2,1,0,0,0,0
233,1020.34,0.0,0.0,0.0,0.0,0,1020.34,1020.34,17,2,0,0,1,0,1
233,183204.56,0.0,0.0,188147.15,371351.71,0,183204.56,-5.820766091346741e-11,17,2,1,0,0,0,0
233,732292.15,0.0,0.0,1078508.27,1810800.42,0,732292.15,0.0,17,2,0,0,0,1,0
233,160195.61,0.0,0.0,2015166.26,2175361.87,0,160195.61,0.0,17,2,1,0,0,0,0
233,104873.85,0.0,0.0,273245.64,187938.11,0,104873.85,190181.38,17,2,1,0,0,0,0
233,6448.94,12924.0,6475.06,0.0,0.0,0,0.0,6448.94,17,2,0,0,1,0,1
233,177643.2,0.0,0.0,4041398.11,4219041.31,0,177643.2,0.0,17,2,1,0,0,0,0
233,14086.68,40586.0,26499.32,0.0,0.0,0,0.0,14086.68,17,2,0,0,1,0,1
233,21919.76,107450.0,85530.24,0.0,21919.76,0,0.0,0.0,17,2,1,0,0,0,0
233,62901.39,113614.06,50712.67,192098.39,254999.78,0,0.0,2.9103830456733704e-11,17,2,1,0,0,0,0
233,252582.39,620044.2,872626.59,5363222.23,5110639.84,0,505164.78,505164.78000000026,17,2,0,0,0,0,0
233,358804.83,19030.0,377834.83,0.0,0.0,0,717609.66,358804.83,17,2,0,0,0,0,0
233,61223.73,10589.0,0.0,0.0,61223.73,0,50634.73,0.0,17,2,1,0,0,0,0
233,777431.88,11837.0,0.0,0.0,777431.88,0,765594.88,0.0,17,2,0,0,0,1,0
233,121395.99,0.0,0.0,4390324.29,4511720.27,0,121395.99,0.010000000707805157,17,2,1,0,0,0,0
233,29575.46,0.0,0.0,0.0,0.0,0,29575.46,29575.46,17,2,0,0,1,0,1
233,181672.03,4170.0,185842.03,0.0,0.0,0,363344.06,181672.03,17,2,0,0,0,0,0
233,164287.87,325192.59,160904.72,240733.69,405021.56,0,-5.820766091346741e-11,0.0,17,2,1,0,0,0,0
233,82049.5,2896332.5,2978382.01,82660.87,611.37,0,164099.00999999978,164099.0,17,2,0,0,0,0,0
233,45.86,21067.0,21021.14,0.0,0.0,0,0.0,45.86,17,2,0,0,1,0,1
233,2947.84,0.0,0.0,0.0,0.0,0,2947.84,2947.84,17,2,0,0,1,0,1
233,10501.49,0.0,0.0,0.0,0.0,0,10501.49,10501.49,17,2,0,0,1,0,1
233,235630.65,20188.0,0.0,288969.6,524600.25,0,215442.65,0.0,17,2,0,0,0,1,0
233,15979.37,0.0,0.0,0.0,0.0,0,15979.37,15979.37,17,2,0,0,1,0,1
233,342918.1,0.0,0.0,2519143.31,2862061.4,0,342918.1,0.01000000024214387,17,2,1,0,0,0,0
233,18429.09,0.0,0.0,8162008.66,8388997.43,0,18429.09,-208559.6799999997,17,2,1,0,0,0,0
233,4269.9,854856.48,859126.38,9553997.3,9549727.4,0,8539.800000000047,8539.800000000745,17,2,0,0,0,0,0
233,18333.55,466.0,0.0,0.0,0.0,0,17867.55,18333.55,17,2,0,0,1,0,1
233,101174.22,496.0,101670.22,1787228.66,1686054.44,0,202348.44,202348.43999999994,17,2,0,0,0,0,0
233,1231455.53,0.0,0.0,1338687.75,2570143.28,0,1231455.53,4.656612873077393e-10,17,2,0,0,0,1,0
233,40005.81,51890.0,11884.19,0.0,0.0,0,0.0,40005.81,17,2,0,0,1,0,1
233,169933.86,1073623.94,1243557.8,734045.17,564111.32,0,339867.7200000002,339867.7100000001,17,2,0,0,0,0,0
233,384659.83,24611.0,0.0,408864.56,770066.08,0,360048.83,23458.310000000056,17,2,1,0,0,0,0
233,156020.05,16547.0,0.0,1281406.97,1437427.02,0,139473.05,0.0,17,2,1,0,0,0,0
233,513532.76,3754089.53,4267622.28,1007133.47,1293518.88,0,1027065.5100000002,227147.3500000001,17,2,0,0,0,0,0
233,11555.62,0.0,0.0,0.0,0.0,0,11555.62,11555.62,17,2,0,0,1,0,1
233,196552.52,30585.0,0.0,3924686.52,4121239.04,0,165967.52,0.0,17,2,1,0,0,0,0
233,332216.78,13039.0,0.0,23502.7,355719.48,0,319177.78,5.820766091346741e-11,17,2,1,0,0,0,0
233,42306.86,251328.51,209021.65,437788.63,480095.49,0,0.0,0.0,17,2,1,0,0,0,0
